"","id","microcosmo","temp","microcosmo","CE","microcosmo","pCO2"
"388",388,"control",28.8471232990331,"control",96.3294543894517,"control",557.61973328655
"389",389,"control",29.5330674397019,"control",121.459607358679,"control",526.907407517871
"390",390,"control",30.2991815471625,"control",122.874148432278,"control",527.193067150342
"391",391,"control",29.3258952813081,"control",138.757479301502,"control",543.406125711592
"392",392,"control",27.845506591685,"control",120.241223980038,"control",543.472379455243
"393",393,"control",30.8265658036276,"control",128.475212814262,"control",563.086609779481
"394",394,"control",29.147111940608,"control",125.081677301696,"control",546.771933505168
"395",395,"control",29.3979109346471,"control",131.895452468459,"control",540.519263122423
"396",396,"control",31.4338225968244,"control",134.377570052413,"control",553.330500334288
"397",397,"control",29.2013379689867,"control",101.844654418169,"control",527.879360502596
"398",398,"control",30.7888169093855,"control",111.246655456826,"control",557.926964015684
"399",399,"control",28.7245307787576,"control",134.413977309743,"control",519.086136153101
"400",400,"control",29.6125484449875,"control",89.7952984700339,"control",544.068385738406
"401",401,"control",29.8879151012463,"control",83.9842165077164,"control",506.52231178007
"402",402,"control",28.8147216040641,"control",123.099661856415,"control",542.384808380674
"403",403,"control",29.3379467003893,"control",121.614944954724,"control",509.072196912232
"404",404,"control",29.9317352781303,"control",116.106247135366,"control",533.609936410436
"405",405,"control",30.6172820493593,"control",133.396191942608,"control",505.59311793678
"406",406,"control",28.3424643874434,"control",138.370127539829,"control",526.116579923059
"407",407,"control",29.617240845573,"control",135.496571270284,"control",523.609575533607
"408",408,"control",30.7012783097746,"control",118.576241776345,"control",548.045662628859
"409",409,"control",29.431967023222,"control",120.73789104708,"control",527.172237691626
"410",410,"control",30.1827460832395,"control",125.539770394903,"control",523.74859392962
"411",411,"control",30.4423839986631,"control",90.3850211130382,"control",560.287028028279
"412",412,"control",30.2224783150251,"control",106.609544393386,"control",568.505968721579
"413",413,"control",30.600192525882,"control",132.65264076118,"control",557.9362998541
"414",414,"control",29.8397455122422,"control",124.703348883545,"control",510.480787605603
"415",415,"control",29.5545970166797,"control",102.29332985409,"control",561.299350596449
"416",416,"control",27.3697140270116,"control",139.768629083421,"control",515.304050201219
"417",417,"control",29.8689178018901,"control",128.212227852812,"control",536.538979236414
"418",418,"control",30.3816790024328,"control",112.419969052603,"control",551.344652612822
"419",419,"control",30.4846908640508,"control",121.293282732999,"control",533.933033204039
"420",420,"control",29.415827215713,"control",122.096386896857,"control",535.098788125577
"421",421,"control",31.7039128515796,"control",116.822810337493,"control",540.162021345593
"422",422,"control",30.2406959312362,"control",118.486231460931,"control",545.715473285876
"423",423,"control",30.0837895412897,"control",118.985724090711,"control",545.412398467785
"424",424,"control",31.2068214438792,"control",130.674951421747,"control",506.164007379009
"425",425,"control",29.2559031031071,"control",135.585003149053,"control",534.63509842266
"426",426,"control",29.5186681485538,"control",129.113502827403,"control",543.126355286043
"427",427,"control",32.3095034304488,"control",146.375496795408,"control",548.705986613698
"428",428,"control",29.9709066034765,"control",130.102198846761,"control",532.033265182774
"429",429,"control",31.5608970529801,"control",125.795139600799,"control",524.959315881629
"430",430,"control",28.5502634879838,"control",133.282840040967,"control",512.751087962698
"431",431,"control",29.773293533998,"control",119.167610784258,"control",524.479098909832
"432",432,"control",30.3308554255641,"control",131.719146028351,"control",535.628802365196
"433",433,"control",30.2540377743017,"control",150.12478824864,"control",526.197616942688
"434",434,"control",28.9744764656794,"control",118.121038657846,"control",548.778741353894
"435",435,"control",29.9788740891329,"control",136.088393756514,"control",544.607322599283
"436",436,"control",28.9041277599503,"control",121.489145656736,"control",508.32356233916
"437",437,"control",30.6584492587394,"control",110.315461743121,"control",543.686212670497
"438",438,"control",31.0230795880634,"control",137.523161666281,"control",547.805697524881
"439",439,"control",27.7795120574423,"control",127.769508320513,"control",533.06203646517
"440",440,"control",31.1709795930541,"control",116.548922071468,"control",537.373537810298
"441",441,"control",28.7437763931277,"control",146.602618213578,"control",529.924104684329
"442",442,"control",30.405673883603,"control",94.2838263294687,"control",532.473419402438
"443",443,"control",30.6067045853798,"control",120.221111407984,"control",519.370743298256
"444",444,"control",29.7641079684606,"control",118.116172943624,"control",545.666811529389
"445",445,"control",29.3277883222774,"control",119.238131176267,"control",515.372367364721
"446",446,"control",30.1220146008172,"control",122.882871843476,"control",527.019068928194
"447",447,"control",30.3900423267002,"control",148.050707550065,"control",521.085605050617
"448",448,"control",30.8256367635497,"control",91.1183127130424,"control",521.869950764412
"449",449,"control",27.9487097557761,"control",136.12792277761,"control",531.09331845339
"450",450,"control",28.3563483173022,"control",110.135473471601,"control",528.950763804537
"451",451,"control",31.3617942943644,"control",134.753802506354,"control",525.008699898218
"452",452,"control",30.9856962701693,"control",114.660468475261,"control",533.206953655071
"453",453,"control",30.3865831699295,"control",133.590299960318,"control",508.761279915666
"454",454,"control",30.6608748389688,"control",117.92097024449,"control",539.898664427692
"455",455,"control",30.8588314192882,"control",112.302867727951,"control",549.460695478448
"456",456,"control",27.3522956575036,"control",103.369825879982,"control",514.302308014258
"457",457,"control",31.048071554706,"control",106.704640782038,"control",511.915472587552
"458",458,"control",29.4847121553689,"control",115.882688352629,"control",578.839466941628
"459",459,"control",30.1860044940186,"control",120.546549557643,"control",542.257352941322
"460",460,"control",29.6707453551341,"control",128.56723564932,"control",538.836622137972
"461",461,"control",30.8145256549972,"control",120.027421373509,"control",534.215403115606
"462",462,"control",29.6184970000235,"control",138.95080733738,"control",546.905012894177
"463",463,"control",30.4681336905705,"control",103.201528029866,"control",538.543745881672
"464",464,"control",29.5771287209338,"control",129.153497359911,"control",527.83705655473
"465",465,"control",28.8890685350805,"control",134.385002246912,"control",529.919739409475
"466",466,"control",31.1458103002315,"control",128.508434051385,"control",531.535260791716
"467",467,"control",30.6860820110488,"control",119.264123032163,"control",531.990869893618
"468",468,"control",31.6497769943733,"control",113.822351423131,"control",524.05880868076
"469",469,"control",30.0238508539277,"control",100.747026017527,"control",557.580503970375
"470",470,"control",31.0625026909116,"control",98.8086951536674,"control",539.582574777908
"471",471,"control",31.8959106729387,"control",131.232048456267,"control",523.666493010596
"472",472,"control",29.6841475272618,"control",116.529897011458,"control",548.715326773653
"473",473,"control",28.6635079094999,"control",99.2332982356759,"control",544.290194868531
"474",474,"control",29.7254354642046,"control",128.582385918032,"control",535.334038889482
"475",475,"control",29.7502395848143,"control",132.547714277676,"control",545.220191078856
"476",476,"control",30.1086468944191,"control",90.0264940851066,"control",521.218881646578
"477",477,"control",31.6380588777729,"control",147.710643650301,"control",534.20929296296
"478",478,"control",29.6403789853448,"control",138.98933629561,"control",519.515519628552
"479",479,"control",30.3255445626888,"control",102.819885721945,"control",516.125240423983
"480",480,"control",29.7368696164024,"control",109.500964079008,"control",531.775520782664
"481",481,"control",29.9800416943545,"control",124.142733529194,"control",540.944935350922
"482",482,"control",30.2677765102361,"control",126.399396893608,"control",521.097218456651
"483",483,"control",31.2616504021162,"control",103.914889735557,"control",534.645932764697
"484",484,"control",30.078892009941,"control",111.917461978928,"control",504.253009220529
"485",485,"control",30.6585854736305,"control",165.720873732661,"control",529.657904054478
"486",486,"control",30.7232828291879,"control",134.686223564695,"control",559.353451163971
"487",487,"control",30.8564778054385,"control",141.2371792895,"control",516.7200041186
"488",488,"control",29.3970933388593,"control",109.6570769073,"control",515.957768111943
"489",489,"control",31.5543435899108,"control",116.681630821151,"control",533.82334362181
"490",490,"control",29.5866623954919,"control",101.589076402612,"control",547.67655465757
"491",491,"control",29.8563315157032,"control",126.370843091059,"control",560.554964278953
"492",492,"control",31.3359692623599,"control",120.403399795984,"control",586.582679777166
"493",493,"control",31.2282022280227,"control",154.55890918827,"control",552.564399851052
"494",494,"control",28.891807965037,"control",116.52935823383,"control",550.187886747525
"495",495,"control",29.1043904195909,"control",121.284785264957,"control",575.092686789331
"496",496,"control",28.6290825218168,"control",107.520453488517,"control",532.335029780957
"497",497,"control",30.1382102487674,"control",124.460744027429,"control",533.942904914824
"498",498,"control",30.1215440505601,"control",109.795515246762,"control",542.510039946885
